DEPTH,Shale,Dolomite,Limestone,Primary Porosity,Secondary Porosity,Facie C
4060.4772,0,0.654248,0.270508,0.013334,0.061911,9
4060.6296,0,0.654253,0.270512,0.013334,0.061901,9
4060.782,0,0.760857,0.165538,0.012374,0.061231,9
4060.9344,0,0.759542,0.165427,0.013941,0.06109,9
4061.0868,0,0.757224,0.166083,0.01511,0.061582,9
4061.2392,0,0.667664,0.256678,0.009648,0.06601,9
4061.3916,0,0.640954,0.284613,0.010058,0.064374,9
4061.544,0.000036,0.64006,0.284254,0.011373,0.064277,9
4061.6964,0,0.646138,0.286777,0.011665,0.055419,9
4061.8488,0,0.576442,0.363461,0.010315,0.049781,10
4062.0012,0,0.62304,0.316713,0.011004,0.049242,10
4062.1536,0,0.630994,0.304643,0.010482,0.053881,9
4062.306,0,0.657222,0.27501,0.009492,0.058276,9
4062.4584,0,0.64464,0.285716,0.008193,0.061451,9
4062.6108,0,0.632823,0.303507,0.009754,0.053916,9
4062.7632,0,0.632713,0.303454,0.009878,0.053954,9
4062.9156,0,0.866018,0.066651,0.008863,0.058468,9
4063.068,0,0.868054,0.066398,0.00957,0.055978,9
4063.2204,0,0.868644,0.066455,0.008887,0.056014,9
4063.3728,0,0.868365,0.066434,0.009188,0.056014,9
4063.5252,0,0.868837,0.066162,0.009007,0.055994,9
4063.6776,0,0.873575,0.064624,0.008456,0.053345,9
4063.83,0,0.927802,0.009427,0.008447,0.054323,9
4063.9824,0,0.915527,0.025427,0.008048,0.050998,9
4064.1348,0,0.922974,0.022493,0.008086,0.046447,10
4064.2872,0,0.918209,0.023487,0.012282,0.046023,10
4064.4396,0,0.942822,0.001425,0.012643,0.04311,10
4064.592,0,0.927922,0.009466,0.010892,0.051721,9
4064.7444,0,0.919212,0.016714,0.008781,0.055294,9
4064.8968,0,0.929131,0.006062,0.009642,0.055165,9
4065.0492,0,0.933985,0.005249,0.009684,0.051082,9
4065.2016,0,0.933985,0.005249,0.009684,0.051082,9
4065.354,0,0.824078,0.128809,0.010044,0.037069,10
4065.5064,0,0.738661,0.2171,0.011699,0.03254,10
4065.6588,0.000253,0.658629,0.295692,0.012688,0.032738,10
4065.8112,0.004487,0.622303,0.331513,0.009715,0.031981,10
4065.9636,0.004224,0.623896,0.33033,0.007639,0.033911,10
4066.116,0.004224,0.729459,0.222162,0.007618,0.036537,10
4066.2684,0,0.810869,0.138866,0.007469,0.042795,10
4066.4208,0,0.922811,0.018194,0.006156,0.052839,9
4066.5732,0,0.930425,0.010142,0.006153,0.05328,9
4066.7256,0,0.919164,0.025212,0.004847,0.050776,9
4066.878,0,0.925968,0.025398,0.004883,0.043751,10
4067.0304,0,0.841559,0.132808,0.006688,0.018945,10
4067.1828,0,0.921974,0.06673,0.006643,0.004652,10
4067.3352,0,0.921974,0.06673,0.006643,0.004652,10
4067.4876,0.000015,0.903896,0.086156,0.004975,0.004958,10
4067.64,0,0.895098,0.094825,0.004974,0.005102,10
4067.7924,0,0.870971,0.118952,0.004974,0.005102,10
4067.9448,0,0.874192,0.115731,0.004974,0.005102,10
4068.0972,0,0.840487,0.149398,0.004975,0.00514,10
4068.2496,0,0.797013,0.18711,0.008229,0.007649,10
4068.402,0,0.69869,0.262786,0.011959,0.026565,10
4068.5544,0,0.76076,0.181448,0.012664,0.045128,10
4068.7068,0,0.836653,0.09381,0.012507,0.057031,9
4068.8592,0,0.834824,0.093605,0.012479,0.059092,9
4069.0116,0,0.833252,0.093428,0.01258,0.06074,9
4069.164,0,0.833252,0.093428,0.01258,0.06074,9
4069.3164,0,0.816111,0.118461,0.007461,0.057967,9
4069.4688,0,0.841869,0.099818,0.008814,0.0495,10
4069.6212,0.000005,0.831031,0.118803,0.009491,0.04067,10
4069.7736,0,0.937629,0.012202,0.009485,0.040684,10
4069.926,0,0.921077,0.018993,0.009369,0.050562,9
4070.0784,0,0.897344,0.02377,0.010566,0.06832,9
4070.2308,0,0.883416,0.023221,0.014757,0.078606,9
4070.3832,0,0.852339,0.046481,0.015837,0.085343,9
4070.5356,0,0.822828,0.078487,0.010236,0.088449,9
4070.688,0,0.82334,0.07827,0.010638,0.087753,9
4070.8404,0,0.829392,0.078845,0.01401,0.077753,9
4070.9928,0,0.869151,0.039087,0.01401,0.077753,9
4071.1452,0,0.637864,0.306191,0.015459,0.040485,10
4071.2976,0,0.760577,0.175423,0.015327,0.048673,10
4071.45,0,0.752639,0.173593,0.015168,0.0586,9
4071.6024,0,0.747105,0.172316,0.015818,0.06476,9
4071.7548,0,0.720875,0.19249,0.015802,0.070833,9
4071.9072,0,0.806319,0.107045,0.015802,0.070833,9
4072.0596,0,0.726456,0.182593,0.012407,0.078544,9
4072.212,0,0.854866,0.04949,0.012343,0.0833,9
4072.3644,0,0.856641,0.049593,0.012471,0.081295,9
4072.5168,0,0.856571,0.049589,0.011423,0.082418,9
4072.6692,0,0.856559,0.049588,0.011435,0.082418,9
4072.8216,0,0.848959,0.049148,0.013064,0.088829,9
4072.974,0,0.885801,0.009014,0.013016,0.092169,9
4073.1264,0,0.891543,0.003272,0.013016,0.092169,9
4073.2788,0,0.900552,0.003305,0.013147,0.082995,9
4073.4312,0,0.900552,0.003305,0.013147,0.082995,9
4073.5836,0,0.90225,0.001607,0.013147,0.082995,9
4073.736,0,0.908339,0.001618,0.013236,0.076807,9
4073.8884,0,0.908279,0.001618,0.013235,0.076867,9
4074.0408,0,0.85255,0.055094,0.013203,0.079153,9
4074.1932,0,0.852302,0.055195,0.012391,0.080112,9
4074.3456,0,0.854125,0.055313,0.012418,0.078144,9
4074.498,0,0.854125,0.055313,0.012418,0.078144,9
4074.6504,0,0.860933,0.055754,0.012835,0.070477,9
4074.8028,0,0.918242,0.001875,0.014369,0.065514,9
4074.9552,0,0.918242,0.001875,0.014369,0.065514,9
4075.1076,0,0.867339,0.054024,0.013281,0.065356,9
4075.26,0,0.905459,0.015137,0.011609,0.067795,9
4075.4124,0.000003,0.830036,0.097531,0.016001,0.056429,9
4075.5648,0,0.828625,0.096908,0.014943,0.059524,9
4075.7172,0,0.907256,0.01504,0.014376,0.063328,9
4075.8696,0,0.909604,0.01295,0.013701,0.063745,9
4076.022,0,0.909535,0.012949,0.0137,0.063816,9
4076.1744,0,0.909535,0.012949,0.0137,0.063816,9
4076.3268,0,0.909535,0.012949,0.0137,0.063816,9
4076.4792,0,0.852569,0.068378,0.011456,0.067597,9
4076.6316,0,0.852462,0.06837,0.011455,0.067714,9
4076.784,0,0.859598,0.061017,0.011555,0.06783,9
4076.9364,0,0.847286,0.072396,0.010492,0.069826,9
4077.0888,0,0.781374,0.136634,0.010473,0.071519,9
4077.2412,0,0.825174,0.082942,0.008091,0.083792,9
4077.3936,0,0.799434,0.107212,0.008148,0.085206,9
4077.546,0,0.799434,0.107212,0.008148,0.085206,9
4077.6984,0,0.819329,0.083624,0.009454,0.087593,9
4077.8508,0,0.817697,0.083457,0.011252,0.087593,9
4078.0032,0,0.841127,0.058861,0.011248,0.088764,9
4078.1556,0,0.830268,0.069338,0.011244,0.08915,9
4078.308,0,0.830268,0.069338,0.011244,0.08915,9
4078.4604,0,0.8309,0.069914,0.009861,0.089325,9
4078.6128,0,0.864484,0.03633,0.009861,0.089325,9
4078.7652,0,0.868375,0.036493,0.010288,0.084844,9
4078.9176,0,0.868761,0.036681,0.009674,0.084884,9
4079.07,0,0.87021,0.036742,0.00969,0.083358,9
4079.2224,0,0.874259,0.037,0.008457,0.080284,9
4079.3748,0,0.87822,0.034685,0.009592,0.077503,9
4079.5272,0,0.87648,0.034839,0.011555,0.077126,9
4079.6796,0.000002,0.880721,0.046735,0.011588,0.060954,9
4079.832,0,0.877089,0.04748,0.015368,0.060063,9
4079.9844,0,0.779426,0.138751,0.017992,0.06383,9
4080.1368,0.000081,0.753907,0.138338,0.020995,0.086679,9
4080.2892,0,0.743411,0.133786,0.041934,0.080869,9
4080.4416,0,0.663739,0.199406,0.01479,0.122065,9
4080.594,0,0.663739,0.199406,0.01479,0.122065,9
4080.7464,0,0.649629,0.216225,0.012203,0.121943,9
4080.8988,0,0.620258,0.250879,0.011917,0.116947,9
4081.0512,0,0.689857,0.193393,0.012208,0.104542,9
4081.2036,0,0.75449,0.127718,0.013959,0.103832,9
4081.356,0,0.765545,0.139785,0.006682,0.087988,9
4081.5084,0,0.821536,0.083795,0.006682,0.087988,9
4081.6608,0,0.824659,0.084105,0.01088,0.080355,9
4081.8132,0,0.838481,0.070894,0.010292,0.080333,9
4081.9656,0,0.832589,0.092517,0.008403,0.066492,9
4082.118,0,0.882594,0.042511,0.008403,0.066492,9
4082.2704,0,0.885849,0.035555,0.012006,0.066591,9
4082.4228,0,0.827924,0.076292,0.012227,0.083557,9
4082.5752,0,0.842052,0.059314,0.010121,0.088512,9
4082.7276,0,0.699633,0.195659,0.010025,0.094683,9
4082.88,0,0.634747,0.269508,0.010756,0.084989,9
4083.0324,0,0.615489,0.295845,0.01104,0.077626,9
4083.1848,0,0.629995,0.282532,0.009577,0.077896,9
4083.3372,0,0.693314,0.217642,0.009561,0.079483,9
4083.4896,0,0.768713,0.138316,0.00952,0.083451,9
4083.642,0,0.774047,0.129195,0.008846,0.087911,9
4083.7944,0,0.786239,0.114298,0.008184,0.091279,9
4083.9468,0,0.80477,0.095689,0.008184,0.091358,9
4084.0992,0,0.751773,0.146445,0.007918,0.093864,9
4084.2516,0,0.75794,0.140075,0.007858,0.094127,9
4084.404,0,0.759919,0.141204,0.007659,0.091218,9
4084.5564,0,0.75912,0.141062,0.008595,0.091223,9
4084.7088,0,0.76068,0.141352,0.009044,0.088924,9
4084.8612,0,0.764563,0.142073,0.009091,0.084273,9
4085.0136,0,0.764405,0.142056,0.009089,0.084451,9
4085.166,0,0.75693,0.148564,0.009079,0.085427,9
4085.3184,0,0.766313,0.139181,0.009079,0.085427,9
4085.4708,0,0.745489,0.159021,0.008312,0.087178,9
4085.6232,0,0.745489,0.159021,0.008312,0.087178,9
4085.7756,0,0.826135,0.080078,0.010218,0.083568,9
4085.928,0,0.851504,0.051313,0.009917,0.087266,9
4086.0804,0,0.849573,0.051197,0.009895,0.089336,9
4086.2328,0,0.845878,0.058002,0.008273,0.087847,9
4086.3852,0,0.711084,0.190361,0.008301,0.090254,9
4086.5376,0,0.7216,0.177941,0.009603,0.090856,9
4086.69,0,0.7056,0.183592,0.014053,0.096755,9
4086.8424,0,0.672831,0.216361,0.014053,0.096755,9
4086.9948,0,0.59553,0.302044,0.008264,0.094162,9
4087.1472,0,0.597322,0.312592,0.007096,0.08299,9
4087.2996,0,0.651591,0.272157,0.007537,0.068714,9
4087.452,0,0.715559,0.219259,0.017596,0.047586,10
4087.6044,0,0.744041,0.190733,0.01764,0.047586,10
4087.7568,0,0.794764,0.126245,0.013832,0.065159,9
4087.9092,0,0.717701,0.198016,0.008993,0.07529,9
4088.0616,0,0.652425,0.252093,0.008883,0.086598,9
4088.214,0,0.648538,0.250591,0.007866,0.093005,9
4088.3664,0,0.656789,0.232463,0.007549,0.1032,9
4088.5188,0,0.655405,0.232029,0.00753,0.105036,9
4088.6712,0,0.654647,0.231761,0.008426,0.105167,9
4088.8236,0,0.653151,0.231285,0.007809,0.107755,9
4088.976,0,0.756627,0.124838,0.009288,0.109247,9
4089.1284,0,0.836418,0.041619,0.010851,0.111112,9
4089.2808,0,0.80883,0.075906,0.009322,0.105942,9
4089.4332,0,0.81095,0.073947,0.009252,0.10585,9
4089.5856,0,0.821049,0.068602,0.009382,0.100966,9
4089.738,0,0.800196,0.093083,0.00942,0.097301,9
4089.8904,0,0.787473,0.113455,0.007425,0.091647,9
4090.0428,0,0.777035,0.123868,0.007425,0.091672,9
4090.1952,0,0.778086,0.123792,0.006542,0.09158,9
4090.3476,0,0.78003,0.124101,0.006559,0.08931,9
4090.5,0,0.771983,0.136837,0.006593,0.084587,9
4090.6524,0,0.683991,0.222531,0.007337,0.086141,9
4090.8048,0.000004,0.494888,0.397799,0.011933,0.095376,7
4090.9572,0.000002,0.487654,0.391961,0.011836,0.108546,7
4091.1096,0,0.477681,0.383948,0.013686,0.124685,7
4091.262,0,0.481922,0.371728,0.01369,0.13266,7
4091.4144,0,0.478534,0.375116,0.01369,0.13266,7
4091.5668,0,0.478534,0.375116,0.01369,0.13266,7
4091.7192,0,0.321018,0.574788,0.015946,0.088248,7
4091.8716,0,0.326378,0.584386,0.016592,0.072644,7
4092.024,0.000018,0.186864,0.765028,0.007373,0.040717,8
4092.1764,0,0.18895,0.773377,0.008166,0.029506,8
4092.3288,0,0.234327,0.727936,0.00816,0.029578,8
4092.4812,0,0.266551,0.688752,0.010979,0.033718,8
4092.6336,0,0.341378,0.595442,0.013469,0.04971,8
4092.786,0,0.33357,0.578916,0.012276,0.075239,7
4092.9384,0,0.338422,0.567727,0.01219,0.081661,7
4093.0908,0,0.222016,0.684804,0.011049,0.082131,7
4093.2432,0,0.240134,0.666103,0.011042,0.082721,7
4093.3956,0,0.298005,0.604319,0.010995,0.086681,7
4093.548,0,0.381385,0.511701,0.010882,0.096031,7
4093.7004,0,0.408829,0.482155,0.012361,0.096655,7
4093.8528,0,0.451247,0.429728,0.012222,0.106803,7
4094.0052,0,0.497581,0.376652,0.012137,0.11363,7
4094.1576,0,0.595266,0.278967,0.012137,0.11363,9
4094.31,0,0.574847,0.296835,0.010049,0.118269,9
4094.4624,0,0.542639,0.327493,0.010227,0.11964,9
4094.6148,0,0.548732,0.31437,0.010144,0.126753,9
4094.7672,0,0.54171,0.319817,0.010239,0.128234,9
4094.9196,0,0.413928,0.458754,0.016371,0.110946,7
4095.072,0,0.413931,0.45876,0.016372,0.110937,7
4095.2244,0,0.41324,0.457995,0.01842,0.110345,7
4095.3768,0,0.503229,0.364776,0.018352,0.113643,9
4095.5292,0,0.5044,0.365628,0.01437,0.115602,9
4095.6816,0,0.520697,0.356457,0.006988,0.115859,9
4095.834,0,0.52407,0.35879,0.007142,0.109998,9
4095.9864,0,0.579459,0.305401,0.007158,0.107983,9
4096.1388,0,0.578114,0.304692,0.007329,0.109865,9
4096.2912,0,0.577614,0.304429,0.008092,0.109865,9
4096.4436,0,0.577543,0.304391,0.0082,0.109865,9
4096.596,0,0.581917,0.306799,0.007462,0.103823,9
4096.7484,0,0.70386,0.184855,0.007462,0.103823,9
4096.9008,0,0.677103,0.218659,0.008269,0.095969,9
4097.0532,0,0.677103,0.218659,0.008269,0.095969,9
4097.2056,0,0.707938,0.187823,0.008269,0.095969,9
4097.358,0,0.681968,0.222087,0.007764,0.088181,9
4097.5104,0,0.488109,0.434517,0.010173,0.067202,7
4097.6628,0,0.55503,0.369832,0.010908,0.06423,9
4097.8152,0.000001,0.610223,0.348314,0.014274,0.027188,10
4097.9676,0.000098,0.633232,0.333546,0.015361,0.017763,10
4098.12,0,0.674261,0.309266,0.014587,0.001886,10
4098.2724,0,0.739111,0.248639,0.00997,0.00228,10
4098.4248,0,0.712089,0.266803,0.009353,0.011755,10
4098.5772,0,0.70628,0.264626,0.010246,0.018847,10
4098.7296,0,0.737374,0.223348,0.010752,0.028526,10
4098.882,0,0.734504,0.22248,0.00987,0.033145,10
4099.0344,0,0.784664,0.171634,0.009512,0.034191,10
4099.1868,0,0.846828,0.110116,0.007961,0.035095,10
4099.3392,0,0.849131,0.11052,0.007863,0.032485,10
4099.4916,0,0.820306,0.146771,0.005588,0.027336,10
4099.644,0,0.820306,0.146771,0.005588,0.027336,10
4099.7964,0,0.893354,0.076988,0.005516,0.024141,10
4099.9488,0,0.89205,0.076876,0.005508,0.025566,10
4100.1012,0,0.891704,0.076846,0.005727,0.025723,10
4100.2536,0,0.968909,0.00002,0.006719,0.024352,10
4100.406,0,0.968374,0,0.006714,0.024912,10
4100.5584,0,0.919922,0.046423,0.006921,0.026734,10
4100.7108,0,0.840533,0.123179,0.007576,0.028712,10
4100.8632,0,0.760495,0.203709,0.006982,0.028813,10
4101.0156,0,0.657175,0.308723,0.006799,0.027302,10
4101.168,0,0.657327,0.308705,0.006553,0.027416,10
4101.3204,0,0.625495,0.340536,0.006553,0.027416,10
4101.4728,0,0.535406,0.439093,0.005766,0.019735,10
4101.6252,0,0.506846,0.468071,0.005384,0.0197,10
4101.7776,0,0.46349,0.51297,0.004965,0.018576,8
4101.93,0,0.456341,0.520445,0.007557,0.015657,8
4102.0824,0.000005,0.382475,0.599843,0.008486,0.009191,8
4102.2348,0.000005,0.449616,0.53184,0.009348,0.009191,8
4102.3872,0,0.406915,0.576636,0.008255,0.008194,8
4102.5396,0,0.338415,0.644563,0.008251,0.00877,8
4102.692,0,0.34538,0.632579,0.007269,0.014772,8
4102.8444,0,0.407636,0.561682,0.009612,0.02107,8
4102.9968,0.000002,0.404807,0.557835,0.01232,0.025036,8
4103.1492,0.003781,0.417248,0.540118,0.01367,0.025183,8
4103.3016,0.004303,0.511359,0.435829,0.017433,0.031077,10
4103.454,0.022228,0.577045,0.347192,0.035209,0.018326,10
4103.6064,0.043052,0.497418,0.410918,0.018033,0.03058,8
4103.7588,0.043052,0.538318,0.365168,0.021336,0.032126,10
4103.9112,0.043406,0.53724,0.364437,0.021293,0.033624,10
4104.0636,0.043406,0.481752,0.419925,0.021293,0.033624,8
4104.216,0.050867,0.458512,0.436755,0.01131,0.042556,8
4104.3684,0.052735,0.475466,0.407389,0.021938,0.042472,8
4104.5208,0.057332,0.46914,0.401968,0.021646,0.049914,8
4104.6732,0.072247,0.345416,0.511373,0.021839,0.049124,8
4104.8256,0.103888,0.330231,0.488892,0.020879,0.056109,7
4104.978,0.136874,0.322492,0.462644,0.023946,0.054044,7
4105.1304,0.16172,0.292853,0.471059,0.003839,0.070529,4
4105.2828,0.165915,0.284223,0.475116,0.003816,0.07093,4
4105.4352,0.168321,0.339022,0.414534,0.003787,0.074336,4
4105.5876,0.170639,0.331843,0.420442,0.003788,0.073289,4
4105.74,0.175982,0.312461,0.44,0.003781,0.067774,4
4105.8924,0.190391,0.28839,0.455295,0.003835,0.062088,4
4106.0448,0.204481,0.253688,0.480668,0.004614,0.056549,4
4106.1972,0.206872,0.230444,0.504868,0.003695,0.05412,4
4106.3496,0.201925,0.245631,0.49613,0.003751,0.052562,4
4106.502,0.182985,0.334039,0.425337,0.003816,0.053823,4
4106.6544,0.142722,0.461339,0.336852,0.004011,0.055077,7
4106.8068,0.090014,0.531231,0.326576,0.004311,0.047868,10
4106.9592,0.048466,0.635957,0.270787,0.004557,0.040233,10
4107.1116,0.023889,0.689034,0.245957,0.010459,0.030661,10
4107.264,0.012943,0.693926,0.248153,0.008667,0.036311,10
4107.4164,0.013896,0.736585,0.202508,0.008864,0.038147,10
4107.5688,0.024295,0.745085,0.18606,0.015491,0.029069,10
4107.7212,0.036536,0.700863,0.221778,0.009314,0.031509,10
4107.8736,0.029826,0.71117,0.217565,0.004667,0.036772,10
4108.026,0.017457,0.719353,0.222828,0.004735,0.035628,10
4108.1784,0,0.685789,0.279575,0.013021,0.021615,10
4108.3308,0,0.683612,0.287057,0.009697,0.019634,10
4108.4832,0,0.6054,0.359402,0.010634,0.024564,10
4108.6356,0,0.602031,0.357402,0.010575,0.029992,10
4108.788,0,0.569592,0.378962,0.009265,0.042181,10
4108.9404,0,0.60335,0.336389,0.00788,0.05238,9
4109.0928,0,0.707012,0.218037,0.007732,0.067219,9
4109.2452,0,0.70451,0.217265,0.008555,0.06967,9
4109.3976,0,0.760488,0.161287,0.008555,0.06967,9
4109.55,0,0.833159,0.092836,0.006807,0.067199,9
4109.7024,0,0.823514,0.100878,0.007662,0.067946,9
4109.8548,0,0.826978,0.094293,0.007873,0.070855,9
4110.0072,0,0.825395,0.094113,0.007858,0.072634,9
4110.1596,0,0.823931,0.093946,0.007844,0.074278,9
4110.312,0,0.818064,0.100102,0.007847,0.073987,9
4110.4644,0,0.81285,0.105316,0.007847,0.073987,9
4110.6168,0,0.82735,0.089111,0.010335,0.073204,9
4110.7692,0,0.82735,0.089111,0.010335,0.073204,9
4110.9216,0,0.816473,0.099988,0.010335,0.073204,9
4111.074,0,0.779885,0.132409,0.008159,0.079547,9
4111.2264,0,0.787891,0.113903,0.007147,0.09106,9
4111.3788,0,0.710175,0.186046,0.007719,0.096059,9
4111.5312,0,0.703672,0.190311,0.0077,0.098316,9
4111.6836,0,0.715087,0.179159,0.007295,0.098459,9
4111.836,0,0.574115,0.338372,0.007446,0.080067,9
4111.9884,0,0.649151,0.263336,0.007446,0.080067,9
4112.1408,0,0.64135,0.270671,0.007912,0.080067,9
4112.2932,0,0.600859,0.310407,0.008819,0.079915,9
4112.4456,0,0.512662,0.408521,0.007991,0.070826,9
4112.598,0,0.512623,0.40846,0.007992,0.070925,9
4112.7504,0,0.511238,0.407356,0.007971,0.073435,9
4112.9028,0,0.509991,0.406395,0.007912,0.075702,9
4113.0552,0,0.464293,0.448951,0.00713,0.079626,7
4113.2076,0,0.354839,0.559747,0.006151,0.079263,7
4113.36,0,0.294188,0.619354,0.007194,0.079263,7
4113.5124,0,0.279239,0.634288,0.00721,0.079263,7
4113.6648,0,0.279239,0.634288,0.00721,0.079263,7
4113.8172,0,0.174286,0.748744,0.007321,0.069648,7
4113.9696,0,0.154422,0.768691,0.008224,0.068663,7
4114.122,0,0.212106,0.703633,0.007706,0.076556,7
4114.2744,0,0.253682,0.659339,0.008629,0.07835,7
4114.4268,0,0.355581,0.553509,0.00913,0.08178,7
4114.5792,0,0.466377,0.44717,0.008739,0.077714,7
4114.7316,0,0.509288,0.416093,0.011882,0.062737,9
4114.884,0,0.515654,0.421023,0.00841,0.054913,9
4115.0364,0,0.517119,0.422123,0.007521,0.053237,9
4115.1888,0,0.485661,0.455413,0.006209,0.052717,7
4115.3412,0,0.405176,0.537324,0.007263,0.050237,7
4115.4936,0,0.384862,0.561246,0.007449,0.046443,8
4115.646,0,0.390074,0.553819,0.007751,0.048356,8
4115.7984,0,0.423939,0.514039,0.008872,0.053151,7
4115.9508,0.000005,0.550743,0.377062,0.008117,0.064073,9
4116.1032,0,0.595781,0.328036,0.008153,0.06803,9
4116.2556,0,0.606514,0.313868,0.008122,0.071496,9
4116.408,0,0.606511,0.313866,0.008126,0.071496,9
4116.5604,0,0.574827,0.345465,0.007801,0.071907,9
4116.7128,0,0.511408,0.412183,0.007123,0.069287,9
4116.8652,0,0.5035,0.421918,0.007137,0.067445,9
4117.0176,0,0.489326,0.436554,0.006645,0.067475,7
4117.17,0,0.427092,0.508813,0.006717,0.057378,7
4117.3224,0,0.43229,0.51169,0.007645,0.048375,8
4117.4748,0,0.39329,0.558408,0.010044,0.038257,8
4117.6272,0,0.341403,0.610339,0.010055,0.038204,8
4117.7796,0,0.323802,0.630044,0.009763,0.036391,8
4117.932,0,0.388928,0.560128,0.011251,0.039693,8
4118.0844,0,0.500018,0.437719,0.016023,0.04624,10
4118.2368,0,0.62955,0.299365,0.015511,0.055575,9
4118.3892,0,0.652591,0.271129,0.014383,0.061898,9
4118.5416,0,0.702595,0.214714,0.012701,0.06999,9
4118.694,0,0.679883,0.241432,0.01123,0.067455,9
4118.8464,0,0.63201,0.295873,0.008799,0.063318,9
4118.9988,0,0.736657,0.205433,0.007822,0.050087,9
4119.1512,0,0.717161,0.22493,0.007822,0.050087,9
4119.3036,0,0.667279,0.286721,0.00672,0.039281,10
4119.456,0,0.671382,0.288499,0.006768,0.033351,10
4119.6084,0,0.74778,0.21123,0.007531,0.033459,10
4119.7608,0,0.795142,0.163869,0.007531,0.033459,10
4119.9132,0,0.814851,0.145165,0.007269,0.032716,10
4120.0656,0,0.86825,0.091765,0.007269,0.032716,10
4120.218,0,0.870495,0.08443,0.00723,0.037845,10
4120.3704,0,0.867612,0.08415,0.007779,0.040459,10
4120.5228,0,0.86688,0.081627,0.008125,0.043368,10
4120.6752,0,0.864533,0.081406,0.008103,0.045959,10
4120.8276,0,0.862097,0.082989,0.008058,0.046855,10
4120.98,0,0.823779,0.122577,0.008069,0.045576,10
4121.1324,0,0.795642,0.149727,0.00806,0.046571,10
4121.2848,0,0.770652,0.171547,0.007627,0.050175,9
4121.4372,0,0.771589,0.169077,0.007635,0.0517,9
4121.5896,0,0.699217,0.241438,0.007284,0.05206,9
4121.742,0,0.642943,0.296366,0.006783,0.053908,9
4121.8944,0,0.640818,0.297954,0.005403,0.055825,9
4122.0468,0,0.57197,0.364313,0.007252,0.056465,9
4122.1992,0,0.57197,0.364313,0.007252,0.056465,9
4122.3516,0,0.599615,0.336669,0.007252,0.056465,9
4122.504,0,0.6238,0.311603,0.008132,0.056465,9
4122.6564,0,0.643464,0.291939,0.008132,0.056464,9
4122.8088,0,0.567188,0.384895,0.008596,0.03932,10
4122.9612,0,0.569522,0.386479,0.008632,0.035367,10
4123.1136,0,0.579097,0.376903,0.008632,0.035367,10
4123.266,0,0.617553,0.338417,0.008631,0.035399,10
4123.4184,0,0.615662,0.343037,0.008779,0.032523,10
4123.5708,0,0.607107,0.349978,0.008764,0.034151,10
4123.7232,0,0.548158,0.407473,0.008519,0.035851,10
4123.8756,0,0.557062,0.395448,0.008491,0.038999,10
4124.028,0,0.556757,0.393498,0.008471,0.041274,10
4124.1804,0,0.572917,0.376594,0.008912,0.041577,10
4124.3328,0,0.572208,0.376128,0.010088,0.041577,10
4124.4852,0,0.572208,0.376128,0.010088,0.041577,10
4124.6376,0,0.520996,0.431047,0.007575,0.040381,10
4124.79,0,0.52292,0.433816,0.005867,0.037397,10
4124.9424,0.000219,0.544447,0.417179,0.005738,0.032417,10
4125.0948,0,0.537851,0.427303,0.010664,0.024182,10
4125.2472,0,0.537851,0.427303,0.010664,0.024182,10
4125.3996,0,0.554493,0.399399,0.00599,0.040117,10
4125.552,0.000001,0.602334,0.343703,0.006339,0.047623,10
4125.7044,0,0.597705,0.340436,0.006959,0.0549,9
4125.8568,0,0.596255,0.33961,0.008541,0.055594,9
4126.0092,0,0.648356,0.28388,0.008507,0.059257,9
4126.1616,0,0.648345,0.283875,0.008507,0.059273,9
4126.314,0,0.67522,0.257606,0.006581,0.060594,9
4126.4664,0,0.67522,0.257606,0.006581,0.060594,9
4126.6188,0,0.666202,0.269771,0.008079,0.055948,9
4126.7712,0,0.757666,0.17415,0.008682,0.059503,9
4126.9236,0,0.825265,0.102728,0.010386,0.061622,9
4127.076,0,0.824985,0.102693,0.012556,0.059767,9
4127.2284,0,0.824985,0.102693,0.012556,0.059767,9
4127.3808,0,0.829634,0.102432,0.011524,0.05641,9
4127.5332,0,0.917693,0.012854,0.007798,0.061656,9
4127.6856,0,0.914226,0.003028,0.007398,0.075347,9
4127.838,0,0.892861,0.004048,0.007351,0.09574,9
4127.9904,0,0.788075,0.089374,0.007379,0.115172,9
4128.1428,0,0.782932,0.08879,0.007331,0.120946,9
4128.2952,0,0.774011,0.094117,0.007301,0.124571,9
4128.4476,0,0.724756,0.143372,0.007301,0.124571,9
4128.6,0,0.715989,0.159193,0.007694,0.117123,9
4128.7524,0,0.724909,0.160207,0.006581,0.108303,9
4128.9048,0,0.711965,0.176336,0.007633,0.104066,9
4129.0572,0,0.711965,0.176336,0.007633,0.104066,9
4129.2096,0,0.681965,0.219678,0.007819,0.090538,9
4129.362,0,0.584632,0.322529,0.009245,0.083594,9
4129.5144,0,0.584632,0.322529,0.009245,0.083594,9
4129.6668,0,0.473542,0.439624,0.009749,0.077084,7
4129.8192,0,0.455354,0.457216,0.010346,0.077084,7
4129.9716,0.000005,0.554471,0.364545,0.01066,0.070319,9
4130.124,0,0.541684,0.377358,0.010668,0.07029,9
4130.2764,0,0.506863,0.420352,0.011191,0.061594,9
4130.4288,0,0.50529,0.419053,0.01126,0.064397,9
4130.5812,0,0.490241,0.42309,0.012905,0.073764,7
4130.7336,0.000396,0.410449,0.496164,0.014188,0.078803,7
